_unit_id , male_score , female_score , brand_Score
815719927 , 0.33,0.33,0.33
815719928 , 0.33,0.33,0.33
815719929 , 1.88904e-05,5.36626e-06,0.999976
815719930 , 0.33,0.33,0.33
815719931 , 0.33,0.33,0.33
815719932 , 0.498595,0.0689629,0.432443
815719933 , 0.33,0.33,0.33
815719934 , 0.33,0.33,0.33
815719935 , 0.33,0.33,0.33
815719936 , 0.33,0.33,0.33
815719937 , 0.33,0.33,0.33
815719938 , 0.33,0.33,0.33
815719939 , 0.0424898,0.725097,0.232413
815719940 , 0.000294088,0.0228785,0.976827
815719941 , 0.33,0.33,0.33
815719942 , 0.33,0.33,0.33
815719943 , 0.33,0.33,0.33
815719944 , 0.913695,0.0785093,0.0077954
815719945 , 0.33,0.33,0.33
815719946 , 0.33,0.33,0.33
815719947 , 0.0556919,0.0221341,0.922174
815719948 , 0.33,0.33,0.33
815719949 , 0.33,0.33,0.33
815719950 , 0.33,0.33,0.33
815719951 , 0.029119,0.0243059,0.946575
815719952 , 0.33,0.33,0.33
815719953 , 0.00378512,0.993538,0.00267707
815719954 , 0.909664,0.0761362,0.0141994
815719955 , 0.446186,0.486727,0.0670873
815719956 , 0.0113596,0.971403,0.0172369
815719957 , 0.33,0.33,0.33
815719958 , 0.33,0.33,0.33
815719959 , 0.33,0.33,0.33
815719960 , 0.33,0.33,0.33
815719961 , 0.33,0.33,0.33
815719962 , 0.0647772,0.914419,0.0208038
815719963 , 0.33,0.33,0.33
815719964 , 0.33,0.33,0.33
815719965 , 0.00531912,0.000240164,0.994441
815719966 , 0.00277276,0.000313652,0.996914
815719967 , 0.0609659,0.106071,0.832963
815719968 , 0.33,0.33,0.33
815719969 , 0.573012,0.0847769,0.342211
815719970 , 0.00721272,0.000179849,0.992607
815719971 , 0.33,0.33,0.33
815719972 , 0.33,0.33,0.33
815719973 , 0.0289672,0.958657,0.0123758
815719974 , 0.33,0.33,0.33
815719975 , 0.530528,0.324129,0.145343
815719976 , 0.0111631,0.042878,0.945959
815719977 , 0.33,0.33,0.33
815719978 , 0.33,0.33,0.33
815719979 , 0.33,0.33,0.33
815719980 , 0.0393939,0.0768484,0.883758
815719981 , 0.33,0.33,0.33
815719982 , 0.0218555,0.00343473,0.97471
815719983 , 0.33,0.33,0.33
815719984 , 0.33,0.33,0.33
815719985 , 0.33,0.33,0.33
815719986 , 0.33,0.33,0.33
815719987 , 0.46039,0.432037,0.107573
815719988 , 0.33,0.33,0.33
815719989 , 0.33,0.33,0.33
815719990 , 0.33,0.33,0.33
815719991 , 0.0011837,0.000953565,0.997863
815719992 , 0.33,0.33,0.33
815719993 , 0.33,0.33,0.33
815719994 , 0.00334136,0.989825,0.00683381
815719995 , 0.692542,0.23615,0.0713085
815719996 , 0.33,0.33,0.33
815719997 , 0.33,0.33,0.33
815719998 , 0.0838324,0.2482,0.667967
815719999 , 0.33,0.33,0.33
815720000 , 0.33,0.33,0.33
815720001 , 0.33,0.33,0.33
815720002 , 0.33,0.33,0.33
815720003 , 0.33,0.33,0.33
815720004 , 0.33,0.33,0.33
815720005 , 0.644904,0.106413,0.248683
815720006 , 0.33,0.33,0.33
815720007 , 0.0015443,0.991976,0.00647998
815720008 , 0.33,0.33,0.33
815720009 , 0.322429,0.604352,0.0732196
815720010 , 0.33,0.33,0.33
815720011 , 0.0203982,0.956345,0.0232564
815720012 , 0.33,0.33,0.33
815720013 , 0.867956,0.0929352,0.0391084
815720014 , 0.33,0.33,0.33
815720015 , 0.33,0.33,0.33
815720016 , 0.33,0.33,0.33
815720017 , 0.33,0.33,0.33
815720018 , 0.33,0.33,0.33
815720019 , 0.33,0.33,0.33
815720020 , 0.33,0.33,0.33
815720021 , 0.33,0.33,0.33
815720022 , 0.0896432,0.8105,0.0998568
815720023 , 0.33,0.33,0.33
815720024 , 0.978066,0.00945173,0.0124819
815720025 , 0.0711376,0.0313898,0.897473
815720026 , 0.33,0.33,0.33
815720027 , 0.33,0.33,0.33
815720028 , 0.33,0.33,0.33
815720029 , 0.33,0.33,0.33
815720030 , 0.735634,0.25114,0.0132264
815720031 , 0.33,0.33,0.33
815720032 , 0.33,0.33,0.33
815720033 , 0.729939,0.267361,0.00269986
815720034 , 0.0163012,0.00160344,0.982095
815720035 , 0.33,0.33,0.33
815720036 , 0.33,0.33,0.33
815720037 , 0.33,0.33,0.33
815720038 , 0.33,0.33,0.33
815720039 , 0.33,0.33,0.33
815720040 , 0.33,0.33,0.33
815720041 , 0.00496136,0.00208625,0.992952
815720042 , 0.33,0.33,0.33
815720043 , 0.0596347,0.921951,0.0184148
815720044 , 0.33,0.33,0.33
815720045 , 0.33,0.33,0.33
815720046 , 0.33,0.33,0.33
815720047 , 0.00753825,0.0383019,0.95416
815720048 , 0.778825,0.115508,0.105666
815720049 , 0.33,0.33,0.33
815720050 , 0.551466,0.444108,0.00442549
815720051 , 0.932362,0.0597517,0.00788663
815720052 , 0.0243547,0.012033,0.963612
815720053 , 0.33,0.33,0.33
815720054 , 0.33,0.33,0.33
815720055 , 0.33,0.33,0.33
815720056 , 0.33,0.33,0.33
815720057 , 0.33,0.33,0.33
815720058 , 0.33,0.33,0.33
815720059 , 0.33,0.33,0.33
815720060 , 0.33,0.33,0.33
815720061 , 0.33,0.33,0.33
815720062 , 0.33,0.33,0.33
815720063 , 0.986843,0.00744718,0.00570975
815720064 , 0.0148869,0.0237671,0.961346
815720065 , 0.33,0.33,0.33
815720066 , 0.33,0.33,0.33
815720067 , 0.33,0.33,0.33
815720068 , 0.33,0.33,0.33
815720069 , 0.00272569,0.00512822,0.992146
815720070 , 0.33,0.33,0.33
815720071 , 0.33,0.33,0.33
815720072 , 0.33,0.33,0.33
815720073 , 0.824171,0.140226,0.0356025
815720074 , 0.33,0.33,0.33
815720075 , 0.33,0.33,0.33
815720076 , 0.33,0.33,0.33
815720077 , 0.33,0.33,0.33
815720078 , 0.33,0.33,0.33
815720079 , 0.33,0.33,0.33
815720080 , 0.692051,0.298634,0.0093148
815720081 , 0.33,0.33,0.33
815720082 , 0.0293896,0.0369916,0.933619
815720083 , 0.33,0.33,0.33
815720084 , 0.0312537,0.00786509,0.960881
815720085 , 0.33,0.33,0.33
815720086 , 0.00581695,0.00115232,0.993031
815720087 , 0.443421,0.414337,0.142242
815720088 , 0.172255,0.805852,0.0218928
815720089 , 0.0787382,0.0325217,0.88874
815720090 , 0.33,0.33,0.33
815720091 , 0.33,0.33,0.33
815720092 , 0.0878288,0.872269,0.0399025
815720093 , 0.33,0.33,0.33
815720094 , 0.33,0.33,0.33
815720095 , 0.33,0.33,0.33
815720096 , 0.00747704,0.980435,0.0120879
815720097 , 0.33,0.33,0.33
815720098 , 0.33,0.33,0.33
815720099 , 0.33,0.33,0.33
815720100 , 0.33,0.33,0.33
815720101 , 0.33,0.33,0.33
815720102 , 0.0159439,0.973735,0.0103214
815720103 , 0.774263,0.219055,0.00668253
815720104 , 0.33,0.33,0.33
815720105 , 0.33,0.33,0.33
815720106 , 0.33,0.33,0.33
815720107 , 0.33,0.33,0.33
815720108 , 0.33,0.33,0.33
815720109 , 0.913832,0.0775693,0.00859856
815720110 , 0.107161,0.87943,0.0134097
815720111 , 0.33,0.33,0.33
815720112 , 0.178657,0.543662,0.277681
815720113 , 0.33,0.33,0.33
815720114 , 0.33,0.33,0.33
815720115 , 0.0725497,0.000319348,0.927131
815720116 , 0.33,0.33,0.33
815720117 , 0.029119,0.0243059,0.946575
815720118 , 0.786749,0.180878,0.0323738
815720119 , 0.33,0.33,0.33
815720120 , 0.00020066,0.00505495,0.994744
815720121 , 0.130077,0.00656883,0.863354
815720122 , 0.33,0.33,0.33
815720123 , 0.251259,0.740803,0.00793745
815720124 , 0.33,0.33,0.33
815720125 , 0.33,0.33,0.33
815720126 , 0.33,0.33,0.33
815720127 , 0.33,0.33,0.33
815720128 , 0.33,0.33,0.33
815720131 , 2.54718e-05,3.78562e-05,0.999937
815720132 , 0.33,0.33,0.33
815720133 , 0.33,0.33,0.33
815720134 , 0.33,0.33,0.33
815720135 , 0.0293896,0.0369916,0.933619
815720136 , 0.33,0.33,0.33
815720137 , 0.33,0.33,0.33
815720138 , 0.33,0.33,0.33
815720139 , 0.634613,0.321179,0.0442078
815720140 , 0.33,0.33,0.33
815720141 , 0.33,0.33,0.33
815720142 , 0.33,0.33,0.33
815720143 , 0.33,0.33,0.33
815720144 , 0.33,0.33,0.33
815720145 , 0.131418,0.118451,0.750132
815720146 , 0.33,0.33,0.33
815720147 , 0.33,0.33,0.33
815720148 , 0.33,0.33,0.33
815720149 , 0.0242846,0.03143,0.944285
815720150 , 0.33,0.33,0.33
815720151 , 0.692542,0.23615,0.0713085
815720152 , 0.00199315,0.0119843,0.986023
815720153 , 0.33,0.33,0.33
815720154 , 0.33,0.33,0.33
815720155 , 0.33,0.33,0.33
815720156 , 0.0457799,8.50108e-05,0.954135
815720157 , 0.0203982,0.956345,0.0232564
815720158 , 0.33,0.33,0.33
815720159 , 0.100627,0.842489,0.0568839
815720160 , 0.33,0.33,0.33
815720161 , 0.33,0.33,0.33
815720162 , 0.33,0.33,0.33
815720163 , 0.33,0.33,0.33
815720164 , 0.567659,0.401853,0.0304874
815720165 , 0.33,0.33,0.33
815720166 , 0.0292614,0.0690749,0.901664
815720167 , 0.33,0.33,0.33
815720168 , 0.33,0.33,0.33
815720169 , 0.9628,0.032807,0.00439278
815720170 , 0.33,0.33,0.33
815720171 , 0.33,0.33,0.33
815720172 , 0.049947,0.000219464,0.949834
815720173 , 0.33,0.33,0.33
815720174 , 0.33,0.33,0.33
815720175 , 0.33,0.33,0.33
815720176 , 0.0011995,0.003765,0.995036
815720177 , 0.33,0.33,0.33
815720178 , 0.000179063,0.00272663,0.997094
815720179 , 0.33,0.33,0.33
815720180 , 0.33,0.33,0.33
815720181 , 0.33,0.33,0.33
815720182 , 0.790576,0.156268,0.0531563
815720183 , 0.33,0.33,0.33
815720184 , 0.0148869,0.0237671,0.961346
815720185 , 0.550049,0.0768812,0.37307
815720186 , 0.33,0.33,0.33
815720187 , 0.33,0.33,0.33
815720188 , 0.33,0.33,0.33
815720189 , 0.33,0.33,0.33
815720190 , 0.33,0.33,0.33
815720191 , 0.33,0.33,0.33
815720192 , 0.33,0.33,0.33
815720193 , 2.54718e-05,3.78562e-05,0.999937
815720194 , 0.000463348,0.0362653,0.963271
815720195 , 0.33,0.33,0.33
815720196 , 0.33,0.33,0.33
815720197 , 0.00797311,0.0319391,0.960088
815720198 , 0.33,0.33,0.33
815720199 , 0.33,0.33,0.33
815720200 , 0.33,0.33,0.33
815720201 , 0.0207806,0.143354,0.835865
815720202 , 0.256949,0.669113,0.0739384
815720203 , 0.33,0.33,0.33
815720204 , 0.33,0.33,0.33
815720205 , 0.00795597,6.91556e-05,0.991975
815720206 , 0.33,0.33,0.33
815720207 , 0.183296,0.801104,0.0155998
815720208 , 0.000742244,0.000207918,0.99905
815720209 , 0.00101213,0.00695903,0.992029
815720210 , 0.33,0.33,0.33
815720211 , 0.33,0.33,0.33
815720212 , 0.33,0.33,0.33
815720213 , 0.33,0.33,0.33
815720214 , 0.33,0.33,0.33
815720215 , 0.33,0.33,0.33
815720216 , 0.33,0.33,0.33
815720217 , 0.00116651,5.54507e-05,0.998778
815720218 , 0.33,0.33,0.33
815720219 , 0.33,0.33,0.33
815720220 , 0.33,0.33,0.33
815720221 , 0.33,0.33,0.33
815720222 , 0.00736746,0.991568,0.00106503
815720223 , 0.33,0.33,0.33
815720224 , 0.33,0.33,0.33
815720225 , 0.956715,0.00232137,0.0409633
815720226 , 0.0293896,0.0369916,0.933619
815720227 , 0.33,0.33,0.33
815720228 , 0.33,0.33,0.33
815720229 , 0.33,0.33,0.33
815720230 , 0.384578,0.571942,0.0434803
815720233 , 0.33,0.33,0.33
815720234 , 0.000232347,0.00611536,0.993652
815720235 , 0.33,0.33,0.33
815720236 , 0.33,0.33,0.33
815720237 , 0.33,0.33,0.33
815720238 , 0.837055,0.160928,0.00201757
815720239 , 0.33,0.33,0.33
815720240 , 0.33,0.33,0.33
815720241 , 0.33,0.33,0.33
815720242 , 0.33,0.33,0.33
815720243 , 0.33,0.33,0.33
815720244 , 0.33,0.33,0.33
815720245 , 0.33,0.33,0.33
815720246 , 0.33,0.33,0.33
815720247 , 0.33,0.33,0.33
815720248 , 0.33,0.33,0.33
815720249 , 0.33,0.33,0.33
815720250 , 0.0027608,0.995808,0.00143122
815720251 , 0.33,0.33,0.33
815720252 , 0.333798,0.658093,0.00810915
815720253 , 0.054023,0.0505104,0.895467
815720254 , 0.33,0.33,0.33
815720255 , 0.33,0.33,0.33
815720256 , 0.33,0.33,0.33
815720257 , 0.33,0.33,0.33
815720258 , 0.33,0.33,0.33
815720259 , 0.33,0.33,0.33
815720260 , 0.0124114,0.00665699,0.980932
815720261 , 0.33,0.33,0.33
815720262 , 0.33,0.33,0.33
815720263 , 0.000302529,0.000947653,0.99875
815720264 , 0.874235,0.120201,0.00556366
815720265 , 0.000242929,0.057687,0.94207
815720266 , 0.100452,0.00356419,0.895984
815720267 , 0.33,0.33,0.33
815720268 , 0.33,0.33,0.33
815720269 , 0.0807374,0.00314717,0.916115
815720270 , 0.33,0.33,0.33
815720271 , 0.0151549,0.00812047,0.976725
815720272 , 0.33,0.33,0.33
815720273 , 0.33,0.33,0.33
815720274 , 0.518729,0.408975,0.072296
815720275 , 0.33,0.33,0.33
815720276 , 0.0113158,0.0162195,0.972465
815720277 , 0.054023,0.0505104,0.895467
815720278 , 0.33,0.33,0.33
815720279 , 0.836506,0.114562,0.0489317
815720280 , 0.000905198,0.00380969,0.995285
815720281 , 0.33,0.33,0.33
815720282 , 0.33,0.33,0.33
815720283 , 0.33,0.33,0.33
815720284 , 0.33,0.33,0.33
815720285 , 0.00313825,0.996656,0.000205349
815720286 , 0.33,0.33,0.33
815720287 , 0.33,0.33,0.33
815720288 , 0.33,0.33,0.33
815720289 , 0.0192069,0.0192718,0.961521
815720290 , 0.33,0.33,0.33
815720291 , 0.33,0.33,0.33
815720292 , 0.0049822,0.000275727,0.994742
815720293 , 0.33,0.33,0.33
815720294 , 0.33,0.33,0.33
815720295 , 0.33,0.33,0.33
815720296 , 0.33,0.33,0.33
815720297 , 0.33,0.33,0.33
815720298 , 0.33,0.33,0.33
815720299 , 0.0109543,0.00396923,0.985076
815720300 , 0.33,0.33,0.33
815720301 , 0.33,0.33,0.33
815720302 , 0.0111631,0.042878,0.945959
815720303 , 0.33,0.33,0.33
815720304 , 0.33,0.33,0.33
815720305 , 0.669124,0.11308,0.217796
815720306 , 0.33,0.33,0.33
815720307 , 0.33,0.33,0.33
815720308 , 0.33,0.33,0.33
815720309 , 0.33,0.33,0.33
815720310 , 0.33,0.33,0.33
815720311 , 0.735828,0.246488,0.0176836
815720312 , 0.0280217,0.193562,0.778416
815720313 , 0.33,0.33,0.33
815720314 , 0.33,0.33,0.33
815720315 , 0.33,0.33,0.33
815720316 , 0.095135,0.80534,0.0995248
815720317 , 0.0497694,0.837795,0.112435
815720318 , 0.130077,0.00656883,0.863354
815720319 , 0.33,0.33,0.33
815720320 , 0.33,0.33,0.33
815720321 , 0.026356,0.00457426,0.96907
815720322 , 0.33,0.33,0.33
815720323 , 0.33,0.33,0.33
815720324 , 0.33,0.33,0.33
815720325 , 0.33,0.33,0.33
815720326 , 0.33,0.33,0.33
815720327 , 0.33,0.33,0.33
815720328 , 0.33,0.33,0.33
815720329 , 0.33,0.33,0.33
815720330 , 0.374396,0.60543,0.020174
815720331 , 0.33,0.33,0.33
815720332 , 0.956008,0.0385185,0.00547374
815720335 , 0.33,0.33,0.33
815720336 , 0.33,0.33,0.33
815720337 , 0.0288968,0.96974,0.00136303
815720338 , 0.101611,0.892528,0.00586081
815720339 , 0.33,0.33,0.33
815720340 , 0.0266023,0.0156395,0.957758
815720341 , 0.33,0.33,0.33
815720342 , 0.923568,0.00281447,0.0736177
815720343 , 0.0901405,0.894085,0.0157748
815720344 , 0.33,0.33,0.33
815720345 , 0.33,0.33,0.33
815720346 , 0.33,0.33,0.33
815720347 , 0.33,0.33,0.33
815720348 , 0.33,0.33,0.33
815720349 , 0.239366,0.738361,0.0222728
815720350 , 0.33,0.33,0.33
815720351 , 2.07804e-05,3.20539e-05,0.999947
815720352 , 0.185826,0.283809,0.530365
815720353 , 0.33,0.33,0.33
815720354 , 0.33,0.33,0.33
815720355 , 0.0359178,0.0292293,0.934853
815720356 , 0.33,0.33,0.33
815720357 , 0.33,0.33,0.33
815720358 , 0.33,0.33,0.33
815720359 , 0.33,0.33,0.33
815720360 , 0.0738798,0.00884197,0.917278
815720361 , 0.0908327,0.384343,0.524825
815720362 , 0.0267011,0.0251976,0.948101
815720363 , 0.00525076,0.875978,0.118771
815720364 , 0.00356745,0.911731,0.0847017
815720365 , 0.0086024,0.398467,0.59293
815720366 , 0.33,0.33,0.33
815720367 , 0.33,0.33,0.33
815720368 , 0.33,0.33,0.33
815720369 , 0.000922,0.00560866,0.993469
815720370 , 0.33,0.33,0.33
815720371 , 0.33,0.33,0.33
815720372 , 0.33,0.33,0.33
815720373 , 0.33,0.33,0.33
815720374 , 0.33,0.33,0.33
815720375 , 0.33,0.33,0.33
815720376 , 0.33,0.33,0.33
815720377 , 0.33,0.33,0.33
815720378 , 0.33,0.33,0.33
815720379 , 0.33,0.33,0.33
815720380 , 0.00235426,0.000157467,0.997488
815720381 , 0.33,0.33,0.33
815720382 , 0.33,0.33,0.33
815720383 , 0.33,0.33,0.33
815720384 , 0.33,0.33,0.33
815720385 , 0.33,0.33,0.33
815720386 , 0.33,0.33,0.33
815720387 , 0.00902127,0.543516,0.447463
815720388 , 0.33,0.33,0.33
815720389 , 0.0148869,0.0237671,0.961346
815720390 , 0.33,0.33,0.33
815720391 , 0.130077,0.00656883,0.863354
815720392 , 0.33,0.33,0.33
815720393 , 0.33,0.33,0.33
815720394 , 0.33,0.33,0.33
815720395 , 0.33,0.33,0.33
815720396 , 0.000512651,0.00294365,0.996544
815720397 , 0.33,0.33,0.33
815720398 , 0.33,0.33,0.33
815720399 , 0.735874,0.228336,0.0357903
815720400 , 0.33,0.33,0.33
815720401 , 0.33,0.33,0.33
815720402 , 0.33,0.33,0.33
815720403 , 0.33,0.33,0.33
815720404 , 0.401517,8.16354e-05,0.598401
815720405 , 0.33,0.33,0.33
815720406 , 0.33,0.33,0.33
815720407 , 0.33,0.33,0.33
815720408 , 0.514189,0.481169,0.00464182
815720409 , 0.0173878,0.0174135,0.965199
815720410 , 0.33,0.33,0.33
815720411 , 0.33,0.33,0.33
815720412 , 0.33,0.33,0.33
815720413 , 0.209599,0.785426,0.00497494
815720414 , 0.0236909,0.955018,0.021291
815720415 , 0.33,0.33,0.33
815720416 , 0.33,0.33,0.33
815720417 , 0.33,0.33,0.33
815720418 , 0.33,0.33,0.33
815720419 , 0.886448,0.0982532,0.0152983
815720420 , 0.33,0.33,0.33
815720421 , 0.33,0.33,0.33
815720422 , 0.33,0.33,0.33
815720423 , 0.705158,0.269134,0.0257083
815720424 , 0.33,0.33,0.33
815720425 , 0.33,0.33,0.33
815720426 , 0.33,0.33,0.33
815720427 , 0.631452,0.202409,0.166138
815720428 , 0.372116,0.0815888,0.546296
815720429 , 0.0611961,0.0178525,0.920951
815720430 , 0.33,0.33,0.33
815720431 , 0.936198,0.0620376,0.00176483
815720432 , 0.33,0.33,0.33
815720433 , 0.33,0.33,0.33
815720434 , 0.33,0.33,0.33
815720436 , 0.33,0.33,0.33
815720437 , 0.33,0.33,0.33
815720438 , 0.157043,0.814266,0.0286907
815720439 , 0.205507,0.704535,0.0899574
815720440 , 0.33,0.33,0.33
815720441 , 0.727553,0.216799,0.0556485
815720442 , 0.33,0.33,0.33
815720443 , 0.13875,0.0425027,0.818748
815720444 , 0.87321,0.0363092,0.0904807
815720445 , 0.33,0.33,0.33
815720446 , 0.33,0.33,0.33
815720447 , 0.699152,0.237179,0.0636688
815720448 , 0.33,0.33,0.33
815720449 , 0.143511,0.786642,0.0698474
815720450 , 0.33,0.33,0.33
815720451 , 0.33,0.33,0.33
815720452 , 0.33,0.33,0.33
815720453 , 0.95931,0.0403767,0.000313503
815720454 , 0.000461521,8.26654e-05,0.999456
815720455 , 0.33,0.33,0.33
815720456 , 0.33,0.33,0.33
815720457 , 0.33,0.33,0.33
815720458 , 0.33,0.33,0.33
815720459 , 0.33,0.33,0.33
815720460 , 0.33,0.33,0.33
815720461 , 0.33,0.33,0.33
815720462 , 0.33,0.33,0.33
815720463 , 0.33,0.33,0.33
815720464 , 0.33,0.33,0.33
815720465 , 0.163384,0.0264118,0.810205
815720466 , 0.33,0.33,0.33
815720467 , 0.33,0.33,0.33
815720468 , 0.33,0.33,0.33
815720469 , 0.33,0.33,0.33
815720470 , 0.461526,0.493521,0.0449533
815720471 , 0.0203982,0.956345,0.0232564
815720472 , 0.00287077,0.891766,0.105363
815720473 , 0.33,0.33,0.33
815720474 , 0.213176,0.410615,0.37621
815720475 , 0.33,0.33,0.33
815720476 , 0.33,0.33,0.33
815720477 , 0.33,0.33,0.33
815720478 , 0.33,0.33,0.33
815720479 , 0.598552,0.0178035,0.383644
815720480 , 0.33,0.33,0.33
815720481 , 0.00226346,0.000131489,0.997605
815720482 , 2.02824e-05,3.36786e-05,0.999946
815720483 , 0.33,0.33,0.33
815720484 , 0.33,0.33,0.33
815720485 , 0.33,0.33,0.33
815720486 , 0.0189582,0.00743329,0.973608
815720487 , 0.187987,0.810143,0.00187063
815720488 , 0.33,0.33,0.33
815720489 , 0.33,0.33,0.33
815720490 , 0.33,0.33,0.33
815720491 , 0.0111631,0.042878,0.945959
815720492 , 0.0354287,0.801902,0.162669
815720493 , 0.33,0.33,0.33
815720494 , 0.110387,0.00514109,0.884472
815720495 , 0.33,0.33,0.33
815720496 , 0.33,0.33,0.33
815720497 , 1.8312e-05,8.37167e-06,0.999973
815720498 , 0.33,0.33,0.33
815720499 , 0.831015,0.0470539,0.121931
815720500 , 0.33,0.33,0.33
815720501 , 0.33,0.33,0.33
815720502 , 0.0611961,0.0178525,0.920951
815720503 , 0.82621,0.145354,0.0284365
815720504 , 0.33,0.33,0.33
815720505 , 0.33,0.33,0.33
815720506 , 0.33,0.33,0.33
815720507 , 0.33,0.33,0.33
815720508 , 0.33,0.33,0.33
815720509 , 0.748198,0.127435,0.124366
815720510 , 0.054023,0.0505104,0.895467
815720511 , 0.617589,0.365107,0.017304
815720512 , 0.33,0.33,0.33
815720513 , 0.33,0.33,0.33
815720514 , 0.33,0.33,0.33
815720515 , 0.33,0.33,0.33
815720516 , 0.33,0.33,0.33
815720517 , 0.2704,0.668437,0.0611629
815720518 , 0.33,0.33,0.33
815720519 , 0.217254,0.77118,0.0115667
815720520 , 0.33,0.33,0.33
815720521 , 0.33,0.33,0.33
815720522 , 0.33,0.33,0.33
815720523 , 0.201436,0.776659,0.0219046
815720524 , 0.0116135,0.975869,0.0125179
815720525 , 0.33,0.33,0.33
815720526 , 0.725113,0.0271238,0.247763
815720527 , 0.33,0.33,0.33
815720528 , 0.0242846,0.03143,0.944285
815720529 , 0.00120528,0.00371483,0.99508
815720530 , 0.33,0.33,0.33
815720531 , 0.33,0.33,0.33
815720532 , 0.33,0.33,0.33
815720533 , 0.568959,0.38611,0.0449307
815720534 , 0.834945,0.142921,0.022134
815720535 , 0.33,0.33,0.33
815720536 , 0.33,0.33,0.33
815720537 , 0.33,0.33,0.33
815720538 , 0.33,0.33,0.33
815720539 , 0.33,0.33,0.33
815720540 , 0.33,0.33,0.33
815720541 , 0.0185725,0.000509318,0.980918
815720542 , 0.33,0.33,0.33
815720543 , 0.33,0.33,0.33
815720544 , 0.33,0.33,0.33
815720545 , 0.33,0.33,0.33
815720546 , 0.33,0.33,0.33
815720547 , 0.00683927,0.990844,0.00231717
815720548 , 0.33,0.33,0.33
815720549 , 0.380122,0.0595694,0.560309
815720550 , 0.33,0.33,0.33
815720551 , 0.33,0.33,0.33
815720552 , 0.225223,0.765864,0.0089123
815720553 , 0.33,0.33,0.33
815720554 , 0.33,0.33,0.33
815720555 , 0.33,0.33,0.33
815720556 , 0.33,0.33,0.33
815720557 , 0.746998,0.228839,0.0241632
815720558 , 0.33,0.33,0.33
815720559 , 0.33,0.33,0.33
815720560 , 0.33,0.33,0.33
815720561 , 0.992359,0.00382098,0.00381966
815720562 , 0.33,0.33,0.33
815720563 , 0.33,0.33,0.33
815720564 , 0.531957,0.385,0.0830425
815720565 , 0.33,0.33,0.33
815720566 , 0.33,0.33,0.33
815720567 , 0.207108,0.78584,0.00705248
815720568 , 0.33,0.33,0.33
815720569 , 0.33,0.33,0.33
815720570 , 0.0137992,0.0152208,0.97098
815720571 , 0.000108654,3.01339e-05,0.999861
815720572 , 0.0450983,0.941723,0.0131791
815720573 , 0.33,0.33,0.33
815720574 , 0.33,0.33,0.33
815720575 , 0.33,0.33,0.33
815720576 , 0.00199315,0.0119843,0.986023
815720577 , 0.33,0.33,0.33
815720578 , 0.33,0.33,0.33
815720579 , 0.33,0.33,0.33
815720580 , 0.194668,0.592826,0.212506
815720581 , 0.33,0.33,0.33
815720582 , 0.33,0.33,0.33
815720583 , 0.596173,0.398066,0.00576083
815720584 , 0.869048,0.12408,0.00687168
815720585 , 0.33,0.33,0.33
815720586 , 0.33,0.33,0.33
815720587 , 0.33,0.33,0.33
815720588 , 0.33,0.33,0.33
815720589 , 0.33,0.33,0.33
815720590 , 0.33,0.33,0.33
815720591 , 0.0567557,0.92548,0.0177645
815720592 , 0.704232,0.138649,0.157119
815720593 , 0.33,0.33,0.33
815720594 , 0.33,0.33,0.33
815720595 , 0.0951044,0.852834,0.0520618
815720596 , 0.33,0.33,0.33
815720597 , 0.33,0.33,0.33
815720598 , 0.641769,0.307348,0.0508833
815720599 , 0.652712,0.111551,0.235737
815720600 , 0.687619,0.279394,0.0329872
815720601 , 0.33,0.33,0.33
815720602 , 0.33,0.33,0.33
815720603 , 0.33,0.33,0.33
815720604 , 0.265141,0.388445,0.346414
815720605 , 0.00375898,0.0019089,0.994332
815720606 , 0.00990235,0.000346705,0.989751
815720607 , 0.33,0.33,0.33
815720608 , 0.33,0.33,0.33
815720609 , 0.33,0.33,0.33
815720610 , 0.631388,0.210487,0.158125
815720611 , 0.33,0.33,0.33
815720612 , 0.33,0.33,0.33
815720613 , 0.33,0.33,0.33
815720614 , 0.00264815,0.00251672,0.994835
815720615 , 0.33,0.33,0.33
815720616 , 0.418635,0.572503,0.00886162
815720617 , 0.33,0.33,0.33
815720618 , 0.33,0.33,0.33
815720619 , 0.00454645,0.00312026,0.992333
815720620 , 0.00335082,0.0131367,0.983512
815720621 , 0.33,0.33,0.33
